station_id,recorded_at,voltage_kv,load_percent,temperature_c,quality,source,sequence_number
NG-006,2026-03-01T00:30:00Z,132.613,62.903,41.045,ok,demo-generator,3
NG-006,2026-03-01T00:45:00Z,132.748,63.062,41.076,ok,demo-generator,4
NG-006,2026-03-01T01:00:00Z,132.830,64.314,41.188,ok,demo-generator,5
NG-006,2026-03-01T01:15:00Z,133.301,62.265,41.984,ok,demo-generator,6
NG-006,2026-03-01T01:30:00Z,133.202,62.170,40.857,ok,demo-generator,7
NG-006,2026-03-01T01:45:00Z,133.023,63.534,42.284,ok,demo-generator,8
NG-006,2026-03-01T02:00:00Z,132.833,63.354,42.673,ok,demo-generator,9
NG-006,2026-03-01T02:15:00Z,133.632,61.123,41.550,ok,demo-generator,10
NG-006,2026-03-01T02:30:00Z,133.345,59.537,41.814,ok,demo-generator,11
NG-006,2026-03-01T02:45:00Z,132.899,62.633,43.567,ok,demo-generator,12
NG-006,2026-03-01T03:00:00Z,133.510,61.425,44.374,ok,demo-generator,13
NG-006,2026-03-01T03:15:00Z,133.383,60.092,44.699,ok,demo-generator,14
NG-006,2026-03-01T03:30:00Z,133.551,60.506,44.005,ok,demo-generator,15
NG-006,2026-03-01T03:45:00Z,132.964,63.202,46.748,ok,demo-generator,16
NG-006,2026-03-01T04:00:00Z,133.202,61.283,46.658,ok,demo-generator,17
NG-006,2026-03-01T04:15:00Z,133.114,64.466,46.470,ok,demo-generator,18
NG-006,2026-03-01T04:30:00Z,133.319,61.591,46.971,ok,demo-generator,19
NG-006,2026-03-01T04:45:00Z,133.400,62.697,47.288,ok,demo-generator,20
NG-006,2026-03-01T05:00:00Z,132.909,66.717,49.992,ok,demo-generator,21
NG-006,2026-03-01T05:15:00Z,133.001,66.071,50.465,ok,demo-generator,22
NG-006,2026-03-01T05:30:00Z,133.012,67.403,49.897,ok,demo-generator,23
NG-006,2026-03-01T05:45:00Z,132.437,68.456,50.082,ok,demo-generator,24
NG-006,2026-03-01T06:00:00Z,132.270,71.127,51.539,ok,demo-generator,25
NG-006,2026-03-01T06:15:00Z,132.476,71.004,53.008,ok,demo-generator,26
NG-006,2026-03-01T06:30:00Z,132.201,72.266,52.658,ok,demo-generator,27
NG-006,2026-03-01T06:45:00Z,131.548,75.125,54.093,ok,demo-generator,28
NG-006,2026-03-01T07:00:00Z,131.692,73.502,53.731,ok,demo-generator,29
NG-006,2026-03-01T07:15:00Z,131.442,75.406,55.767,ok,demo-generator,30
NG-006,2026-03-01T07:30:00Z,131.237,76.996,55.248,ok,demo-generator,31
NG-006,2026-03-01T07:45:00Z,131.255,80.412,56.608,ok,demo-generator,32
NG-006,2026-03-01T08:00:00Z,130.727,82.453,58.116,ok,demo-generator,33
NG-006,2026-03-01T08:15:00Z,130.566,82.607,58.392,ok,demo-generator,34
NG-006,2026-03-01T08:30:00Z,130.390,82.006,58.469,ok,demo-generator,35
NG-006,2026-03-01T08:45:00Z,130.067,85.170,59.503,ok,demo-generator,36
NG-006,2026-03-01T09:00:00Z,129.939,87.022,58.104,ok,demo-generator,37
NG-006,2026-03-01T09:15:00Z,130.212,86.335,58.233,ok,demo-generator,38
NG-006,2026-03-01T09:30:00Z,129.682,86.832,59.329,ok,demo-generator,39
NG-006,2026-03-01T09:45:00Z,129.542,87.454,58.566,ok,demo-generator,40
NG-006,2026-03-01T10:00:00Z,129.706,88.405,58.496,ok,demo-generator,41
NG-006,2026-03-01T10:15:00Z,129.805,88.008,59.418,ok,demo-generator,42
NG-006,2026-03-01T10:30:00Z,128.961,90.821,59.309,ok,demo-generator,43
NG-006,2026-03-01T10:45:00Z,129.057,90.488,59.105,ok,demo-generator,44
NG-006,2026-03-01T11:00:00Z,129.282,89.834,59.331,ok,demo-generator,45
NG-006,2026-03-01T11:15:00Z,129.010,91.793,59.499,ok,demo-generator,46
NG-006,2026-03-01T11:30:00Z,128.937,89.495,58.811,ok,demo-generator,47
NG-006,2026-03-01T11:45:00Z,129.041,88.171,57.534,ok,demo-generator,48
NG-006,2026-03-01T12:00:00Z,129.281,87.899,58.273,ok,demo-generator,49
NG-006,2026-03-01T12:15:00Z,129.309,87.353,56.976,ok,demo-generator,50
NG-006,2026-03-01T12:30:00Z,129.192,87.822,57.693,ok,demo-generator,51
NG-006,2026-03-01T12:45:00Z,128.873,88.051,55.845,ok,demo-generator,52
NG-006,2026-03-01T13:00:00Z,128.706,87.261,54.695,ok,demo-generator,53
NG-006,2026-03-01T13:15:00Z,128.971,86.109,53.991,ok,demo-generator,54
NG-006,2026-03-01T13:30:00Z,129.382,83.988,53.630,ok,demo-generator,55
NG-006,2026-03-01T13:45:00Z,129.701,82.723,53.327,ok,demo-generator,56
NG-006,2026-03-01T14:00:00Z,129.233,82.544,52.314,ok,demo-generator,57
NG-006,2026-03-01T14:15:00Z,128.939,83.223,52.386,ok,demo-generator,58
NG-006,2026-03-01T14:30:00Z,129.473,81.070,51.054,ok,demo-generator,59
NG-006,2026-03-01T14:45:00Z,129.310,79.696,51.224,ok,demo-generator,60
NG-006,2026-03-01T15:00:00Z,129.768,78.716,49.123,ok,demo-generator,61
NG-006,2026-03-01T15:15:00Z,129.866,77.385,48.107,ok,demo-generator,62
NG-006,2026-03-01T15:30:00Z,129.609,77.322,47.458,ok,demo-generator,63
NG-006,2026-03-01T15:45:00Z,129.956,75.691,47.910,ok,demo-generator,64
NG-006,2026-03-01T16:00:00Z,129.826,75.117,45.900,ok,demo-generator,65
NG-006,2026-03-01T16:15:00Z,130.222,75.019,45.311,ok,demo-generator,66
NG-006,2026-03-01T16:30:00Z,130.249,72.160,44.084,ok,demo-generator,67
NG-006,2026-03-01T16:45:00Z,130.436,70.482,43.091,ok,demo-generator,68
NG-006,2026-03-01T17:00:00Z,130.686,70.168,43.364,ok,demo-generator,69
NG-006,2026-03-01T17:15:00Z,130.722,69.832,42.909,ok,demo-generator,70
NG-006,2026-03-01T17:30:00Z,129.976,72.220,41.991,ok,demo-generator,71
NG-006,2026-03-01T17:45:00Z,130.577,71.411,42.683,ok,demo-generator,72
NG-006,2026-03-01T18:00:00Z,130.509,68.353,42.161,ok,demo-generator,73
NG-006,2026-03-01T18:15:00Z,130.535,68.556,40.543,ok,demo-generator,74
NG-006,2026-03-01T18:30:00Z,130.738,71.084,41.055,ok,demo-generator,75
NG-006,2026-03-01T18:45:00Z,130.730,70.877,40.243,ok,demo-generator,76
NG-006,2026-03-01T19:00:00Z,130.744,70.934,41.443,ok,demo-generator,77
NG-006,2026-03-01T19:15:00Z,131.054,70.386,40.407,ok,demo-generator,78
NG-006,2026-03-01T19:30:00Z,131.013,68.085,38.721,ok,demo-generator,79
NG-006,2026-03-01T19:45:00Z,131.022,70.208,40.448,ok,demo-generator,80
NG-006,2026-03-01T20:00:00Z,131.134,68.887,38.490,ok,demo-generator,81
NG-006,2026-03-01T20:15:00Z,131.083,70.286,40.421,ok,demo-generator,82
NG-006,2026-03-01T20:30:00Z,131.229,69.563,39.345,ok,demo-generator,83
NG-006,2026-03-01T20:45:00Z,131.130,70.821,38.762,ok,demo-generator,84
NG-006,2026-03-01T21:00:00Z,131.069,69.762,40.424,ok,demo-generator,85
NG-006,2026-03-01T21:15:00Z,131.351,69.278,38.303,ok,demo-generator,86
NG-006,2026-03-01T21:30:00Z,131.308,69.216,39.701,ok,demo-generator,87
NG-006,2026-03-01T21:45:00Z,131.259,68.472,39.489,ok,demo-generator,88
NG-006,2026-03-01T22:00:00Z,131.887,68.833,38.284,ok,demo-generator,89
NG-006,2026-03-01T22:15:00Z,131.853,68.178,39.168,ok,demo-generator,90
NG-006,2026-03-01T22:30:00Z,132.054,67.994,39.584,ok,demo-generator,91
NG-006,2026-03-01T22:45:00Z,131.920,67.587,38.977,ok,demo-generator,92
NG-006,2026-03-01T23:00:00Z,131.729,68.059,40.432,ok,demo-generator,93
NG-006,2026-03-01T23:15:00Z,132.336,66.048,39.049,ok,demo-generator,94
NG-006,2026-03-01T23:30:00Z,132.090,66.331,40.270,ok,demo-generator,95
NG-006,2026-03-01T23:45:00Z,132.736,64.420,40.522,ok,demo-generator,96
NG-006,2026-03-02T00:00:00Z,132.747,64.039,40.777,ok,demo-generator,97
NG-006,2026-03-02T00:15:00Z,132.306,65.865,39.761,ok,demo-generator,98
NG-006,2026-03-02T00:30:00Z,133.116,63.595,39.186,ok,demo-generator,99
NG-006,2026-03-02T00:45:00Z,133.040,65.018,41.255,ok,demo-generator,100
NG-006,2026-03-02T01:00:00Z,133.084,64.708,42.408,ok,demo-generator,101
NG-006,2026-03-02T01:15:00Z,132.857,62.148,40.752,ok,demo-generator,102
NG-006,2026-03-02T01:30:00Z,133.162,61.229,40.594,ok,demo-generator,103
NG-006,2026-03-02T01:45:00Z,133.148,62.676,42.197,ok,demo-generator,104
NG-006,2026-03-02T02:00:00Z,133.321,62.027,42.346,ok,demo-generator,105
NG-006,2026-03-02T02:15:00Z,133.473,61.259,41.917,ok,demo-generator,106
NG-006,2026-03-02T02:30:00Z,133.103,61.732,42.632,ok,demo-generator,107
NG-006,2026-03-02T02:45:00Z,133.355,61.432,44.276,ok,demo-generator,108
NG-006,2026-03-02T03:00:00Z,133.279,61.042,44.552,ok,demo-generator,109
NG-006,2026-03-02T03:15:00Z,133.233,61.316,44.470,ok,demo-generator,110
NG-006,2026-03-02T03:30:00Z,133.421,61.520,44.892,ok,demo-generator,111
NG-006,2026-03-02T03:45:00Z,133.398,62.676,45.785,ok,demo-generator,112
NG-006,2026-03-02T04:00:00Z,133.232,60.752,45.720,ok,demo-generator,113
NG-006,2026-03-02T04:15:00Z,133.552,61.114,45.144,ok,demo-generator,114
NG-006,2026-03-02T04:30:00Z,133.316,65.109,47.198,ok,demo-generator,115
NG-006,2026-03-02T04:45:00Z,133.154,63.142,48.339,ok,demo-generator,116
NG-006,2026-03-02T05:00:00Z,133.217,64.232,47.693,ok,demo-generator,117
NG-006,2026-03-02T05:15:00Z,133.023,66.616,49.451,ok,demo-generator,118
NG-006,2026-03-02T05:30:00Z,132.770,65.437,49.388,ok,demo-generator,119
NG-006,2026-03-02T05:45:00Z,132.777,67.297,49.534,ok,demo-generator,120
NG-006,2026-03-02T06:00:00Z,132.295,69.359,51.595,ok,demo-generator,121
NG-006,2026-03-02T06:15:00Z,132.609,70.587,51.982,ok,demo-generator,122
NG-006,2026-03-02T06:30:00Z,132.347,71.170,53.219,ok,demo-generator,123
NG-006,2026-03-02T06:45:00Z,132.231,72.613,52.574,ok,demo-generator,124
NG-006,2026-03-02T07:00:00Z,131.326,76.867,54.607,ok,demo-generator,125
NG-006,2026-03-02T07:15:00Z,131.921,75.358,55.859,ok,demo-generator,126
NG-006,2026-03-02T07:30:00Z,131.455,76.506,55.536,ok,demo-generator,127
NG-006,2026-03-02T07:45:00Z,130.978,80.461,57.714,ok,demo-generator,128
NG-006,2026-03-02T08:00:00Z,130.777,82.447,58.312,ok,demo-generator,129
NG-006,2026-03-02T08:15:00Z,130.556,82.667,58.475,ok,demo-generator,130
NG-006,2026-03-02T08:30:00Z,130.652,82.383,56.566,ok,demo-generator,131
NG-006,2026-03-02T08:45:00Z,130.244,83.933,57.470,ok,demo-generator,132
NG-006,2026-03-02T09:00:00Z,130.491,85.615,57.670,ok,demo-generator,133
NG-006,2026-03-02T09:15:00Z,129.765,87.884,59.422,ok,demo-generator,134
NG-006,2026-03-02T09:30:00Z,129.723,88.595,59.613,ok,demo-generator,135
NG-006,2026-03-02T09:45:00Z,129.684,89.075,58.927,ok,demo-generator,136
NG-006,2026-03-02T10:00:00Z,129.488,89.185,59.813,ok,demo-generator,137
NG-006,2026-03-02T10:15:00Z,129.595,90.198,59.328,ok,demo-generator,138
NG-006,2026-03-02T10:30:00Z,128.949,91.339,60.749,ok,demo-generator,139
NG-006,2026-03-02T10:45:00Z,129.467,89.609,59.790,ok,demo-generator,140
NG-006,2026-03-02T11:00:00Z,128.820,91.822,59.878,ok,demo-generator,141
NG-006,2026-03-02T11:15:00Z,129.358,91.731,58.902,ok,demo-generator,142
NG-006,2026-03-02T11:30:00Z,129.341,91.252,60.054,ok,demo-generator,143
NG-006,2026-03-02T11:45:00Z,128.965,90.716,58.476,ok,demo-generator,144
NG-006,2026-03-02T12:00:00Z,129.168,88.076,57.968,ok,demo-generator,145
NG-006,2026-03-02T12:15:00Z,129.390,88.512,58.021,ok,demo-generator,146
NG-006,2026-03-02T12:30:00Z,128.930,88.780,58.027,ok,demo-generator,147
NG-006,2026-03-02T12:45:00Z,129.079,86.268,55.865,ok,demo-generator,148
NG-006,2026-03-02T13:00:00Z,129.323,87.264,56.601,ok,demo-generator,149
NG-006,2026-03-02T13:15:00Z,129.240,86.524,54.991,ok,demo-generator,150
NG-006,2026-03-02T13:30:00Z,128.897,84.364,54.002,ok,demo-generator,151
NG-006,2026-03-02T13:45:00Z,129.496,82.894,53.569,ok,demo-generator,152
NG-006,2026-03-02T14:00:00Z,129.538,81.687,52.749,ok,demo-generator,153
NG-006,2026-03-02T14:15:00Z,129.602,82.491,51.244,ok,demo-generator,154
NG-006,2026-03-02T14:30:00Z,129.484,80.736,52.017,ok,demo-generator,155
NG-006,2026-03-02T14:45:00Z,129.753,77.574,49.229,ok,demo-generator,156
NG-006,2026-03-02T15:00:00Z,129.726,77.165,49.910,ok,demo-generator,157
NG-006,2026-03-02T15:15:00Z,129.848,75.415,48.672,ok,demo-generator,158
NG-006,2026-03-02T15:30:00Z,129.767,77.213,48.600,ok,demo-generator,159
NG-006,2026-03-02T15:45:00Z,129.973,74.268,46.500,ok,demo-generator,160
NG-006,2026-03-02T16:00:00Z,130.129,72.537,46.019,ok,demo-generator,161
NG-006,2026-03-02T16:15:00Z,130.073,72.614,45.444,ok,demo-generator,162
NG-006,2026-03-02T16:30:00Z,129.937,73.010,44.383,ok,demo-generator,163
NG-006,2026-03-02T16:45:00Z,130.365,73.049,45.108,ok,demo-generator,164
NG-006,2026-03-02T17:00:00Z,130.275,70.316,42.805,ok,demo-generator,165
NG-006,2026-03-02T17:15:00Z,130.714,70.464,41.908,ok,demo-generator,166
NG-006,2026-03-02T17:30:00Z,130.254,71.581,41.798,ok,demo-generator,167
NG-006,2026-03-02T17:45:00Z,130.426,68.656,42.254,ok,demo-generator,168
NG-006,2026-03-02T18:00:00Z,130.676,70.531,42.505,ok,demo-generator,169
NG-006,2026-03-02T18:15:00Z,130.811,69.285,40.167,ok,demo-generator,170
NG-006,2026-03-02T18:30:00Z,130.853,69.062,40.300,ok,demo-generator,171
NG-006,2026-03-02T18:45:00Z,130.777,69.275,40.535,ok,demo-generator,172
NG-006,2026-03-02T19:00:00Z,130.540,70.062,40.087,ok,demo-generator,173
NG-006,2026-03-02T19:15:00Z,131.025,67.652,40.044,ok,demo-generator,174
NG-006,2026-03-02T19:30:00Z,130.915,70.499,39.286,ok,demo-generator,175
NG-006,2026-03-02T19:45:00Z,130.904,69.147,39.061,ok,demo-generator,176
NG-006,2026-03-02T20:00:00Z,130.918,68.325,40.058,ok,demo-generator,177
NG-006,2026-03-02T20:15:00Z,131.589,67.963,39.736,ok,demo-generator,178
NG-006,2026-03-02T20:30:00Z,130.828,69.727,39.829,ok,demo-generator,179
NG-006,2026-03-02T20:45:00Z,131.101,70.493,39.946,ok,demo-generator,180
NG-006,2026-03-02T21:00:00Z,131.581,68.289,38.392,ok,demo-generator,181
NG-006,2026-03-02T21:15:00Z,131.190,69.609,38.322,ok,demo-generator,182
NG-006,2026-03-02T21:30:00Z,131.456,70.307,40.083,ok,demo-generator,183
NG-006,2026-03-02T21:45:00Z,131.711,69.486,38.744,ok,demo-generator,184
SG-001,2026-03-01T00:00:00Z,112.016,41.546,37.389,ok,demo-generator,1
SG-001,2026-03-01T00:15:00Z,112.247,41.108,37.408,ok,demo-generator,2
SG-001,2026-03-01T00:30:00Z,111.965,41.944,37.319,ok,demo-generator,3
SG-001,2026-03-01T00:45:00Z,112.230,43.453,37.076,ok,demo-generator,4
SG-001,2026-03-01T01:00:00Z,112.670,41.766,37.294,ok,demo-generator,5
SG-001,2026-03-01T01:15:00Z,112.403,44.024,38.241,ok,demo-generator,6
SG-001,2026-03-01T01:30:00Z,112.269,43.557,40.143,ok,demo-generator,7
SG-001,2026-03-01T01:45:00Z,112.243,44.193,39.588,ok,demo-generator,8
SG-001,2026-03-01T02:00:00Z,112.831,41.782,39.078,ok,demo-generator,9
SG-001,2026-03-01T02:15:00Z,112.502,42.656,41.204,ok,demo-generator,10
SG-001,2026-03-01T02:30:00Z,112.759,43.899,40.914,ok,demo-generator,11
SG-001,2026-03-01T02:45:00Z,112.649,44.394,41.429,ok,demo-generator,12
SG-001,2026-03-01T03:00:00Z,112.236,43.696,41.883,ok,demo-generator,13
SG-001,2026-03-01T03:15:00Z,112.516,43.141,42.549,ok,demo-generator,14
SG-001,2026-03-01T03:30:00Z,112.809,42.343,42.083,ok,demo-generator,15
SG-001,2026-03-01T03:45:00Z,112.711,43.839,43.556,ok,demo-generator,16
SG-001,2026-03-01T04:00:00Z,112.382,44.240,43.110,ok,demo-generator,17
SG-001,2026-03-01T04:15:00Z,112.612,43.826,44.780,ok,demo-generator,18
SG-001,2026-03-01T04:30:00Z,112.327,44.804,44.330,ok,demo-generator,19
SG-001,2026-03-01T04:45:00Z,112.323,44.337,44.690,ok,demo-generator,20
SG-001,2026-03-01T05:00:00Z,112.389,46.390,46.558,ok,demo-generator,21
SG-001,2026-03-01T05:15:00Z,112.039,46.638,47.761,ok,demo-generator,22
SG-001,2026-03-01T05:30:00Z,112.673,46.716,46.370,ok,demo-generator,23
SG-001,2026-03-01T05:45:00Z,111.901,49.529,47.911,ok,demo-generator,24
SG-001,2026-03-01T06:00:00Z,112.280,48.842,48.328,ok,demo-generator,25
SG-001,2026-03-01T06:15:00Z,111.818,49.319,50.273,ok,demo-generator,26
SG-001,2026-03-01T06:30:00Z,111.812,53.437,51.184,ok,demo-generator,27
SG-001,2026-03-01T06:45:00Z,111.858,52.159,51.694,ok,demo-generator,28
SG-001,2026-03-01T07:00:00Z,111.800,55.078,52.745,ok,demo-generator,29
SG-001,2026-03-01T07:15:00Z,111.709,55.602,52.453,ok,demo-generator,30
SG-001,2026-03-01T07:30:00Z,111.586,56.805,51.810,ok,demo-generator,31
SG-001,2026-03-01T07:45:00Z,110.993,56.473,52.768,ok,demo-generator,32
SG-001,2026-03-01T08:00:00Z,111.260,57.517,53.556,ok,demo-generator,33
SG-001,2026-03-01T08:15:00Z,110.800,60.706,53.612,ok,demo-generator,34
SG-001,2026-03-01T08:30:00Z,111.036,59.337,55.142,ok,demo-generator,35
SG-001,2026-03-01T08:45:00Z,111.066,60.201,54.529,ok,demo-generator,36
SG-001,2026-03-01T09:00:00Z,110.511,61.619,54.311,ok,demo-generator,37
SG-001,2026-03-01T09:15:00Z,110.550,62.215,54.305,ok,demo-generator,38
SG-001,2026-03-01T09:30:00Z,110.291,65.227,56.903,ok,demo-generator,39
SG-001,2026-03-01T09:45:00Z,110.251,64.727,54.729,ok,demo-generator,40
SG-001,2026-03-01T10:00:00Z,109.791,65.882,56.580,ok,demo-generator,41
SG-001,2026-03-01T10:15:00Z,109.847,64.849,55.339,ok,demo-generator,42
SG-001,2026-03-01T10:30:00Z,109.818,65.920,55.443,ok,demo-generator,43
SG-001,2026-03-01T10:45:00Z,109.795,64.651,55.805,ok,demo-generator,44
SG-001,2026-03-01T11:00:00Z,109.658,66.097,55.991,ok,demo-generator,45
SG-001,2026-03-01T11:15:00Z,109.897,63.730,55.131,ok,demo-generator,46
SG-001,2026-03-01T11:30:00Z,110.116,62.046,52.669,ok,demo-generator,47
SG-001,2026-03-01T11:45:00Z,109.955,61.709,53.331,ok,demo-generator,48
SG-001,2026-03-01T12:00:00Z,109.471,64.146,53.584,ok,demo-generator,49
SG-001,2026-03-01T12:15:00Z,110.071,61.120,53.099,ok,demo-generator,50
SG-001,2026-03-01T12:30:00Z,109.944,58.982,50.948,ok,demo-generator,51
SG-001,2026-03-01T12:45:00Z,110.248,60.316,50.572,ok,demo-generator,52
SG-001,2026-03-01T13:00:00Z,110.066,57.568,49.875,ok,demo-generator,53
SG-001,2026-03-01T13:15:00Z,110.057,56.800,49.529,ok,demo-generator,54
SG-001,2026-03-01T13:30:00Z,110.012,54.508,48.270,ok,demo-generator,55
SG-001,2026-03-01T13:45:00Z,109.818,55.729,47.857,ok,demo-generator,56
SG-001,2026-03-01T14:00:00Z,110.598,51.419,45.526,ok,demo-generator,57
SG-001,2026-03-01T14:15:00Z,110.172,52.065,45.156,ok,demo-generator,58
SG-001,2026-03-01T14:30:00Z,110.575,51.062,45.998,ok,demo-generator,59
SG-001,2026-03-01T14:45:00Z,110.765,48.584,43.237,ok,demo-generator,60
SG-001,2026-03-01T15:00:00Z,110.762,46.713,44.022,ok,demo-generator,61
SG-001,2026-03-01T15:15:00Z,110.318,47.318,42.604,ok,demo-generator,62
SG-001,2026-03-01T15:30:00Z,111.170,44.509,42.359,ok,demo-generator,63
SG-001,2026-03-01T15:45:00Z,110.591,43.997,40.857,ok,demo-generator,64
SG-001,2026-03-01T16:00:00Z,111.084,42.939,40.949,ok,demo-generator,65
SG-001,2026-03-01T16:15:00Z,110.983,42.172,39.065,ok,demo-generator,66
SG-001,2026-03-01T16:30:00Z,110.856,41.682,39.027,ok,demo-generator,67
SG-001,2026-03-01T16:45:00Z,110.987,38.238,37.840,ok,demo-generator,68
SG-001,2026-03-01T17:00:00Z,110.999,38.214,37.357,ok,demo-generator,69
SG-001,2026-03-01T17:15:00Z,111.309,38.676,37.299,ok,demo-generator,70
SG-001,2026-03-01T17:30:00Z,111.541,38.795,35.685,ok,demo-generator,71
SG-001,2026-03-01T17:45:00Z,111.233,36.018,34.765,ok,demo-generator,72
SG-001,2026-03-01T18:00:00Z,111.282,36.686,34.744,ok,demo-generator,73
SG-001,2026-03-01T18:15:00Z,111.665,35.979,33.814,ok,demo-generator,74
SG-001,2026-03-01T18:30:00Z,111.431,36.921,34.863,ok,demo-generator,75
SG-001,2026-03-01T18:45:00Z,111.657,36.222,33.884,ok,demo-generator,76
SG-001,2026-03-01T19:00:00Z,111.627,36.981,34.490,ok,demo-generator,77
SG-001,2026-03-01T19:15:00Z,111.839,35.726,33.817,ok,demo-generator,78
SG-001,2026-03-01T19:30:00Z,111.668,36.242,32.802,ok,demo-generator,79
SG-001,2026-03-01T19:45:00Z,111.457,36.553,32.129,ok,demo-generator,80
SG-001,2026-03-01T20:00:00Z,111.563,36.039,32.410,ok,demo-generator,81
SG-001,2026-03-01T20:15:00Z,111.802,38.387,33.599,ok,demo-generator,82
SG-001,2026-03-01T20:30:00Z,111.612,39.296,34.707,ok,demo-generator,83
SG-001,2026-03-01T20:45:00Z,112.009,38.245,32.739,ok,demo-generator,84
SG-001,2026-03-01T21:00:00Z,111.626,39.073,33.953,ok,demo-generator,85
SG-001,2026-03-01T21:15:00Z,111.897,39.709,34.363,ok,demo-generator,86
SG-001,2026-03-01T21:30:00Z,111.826,37.823,32.690,ok,demo-generator,87
SG-001,2026-03-01T21:45:00Z,111.383,41.768,33.617,ok,demo-generator,88
SG-001,2026-03-01T22:00:00Z,112.025,39.885,33.723,ok,demo-generator,89
SG-001,2026-03-01T22:15:00Z,111.537,40.863,34.976,ok,demo-generator,90
SG-001,2026-03-01T22:30:00Z,111.814,41.980,35.075,ok,demo-generator,91
SG-001,2026-03-01T22:45:00Z,111.700,42.563,35.559,ok,demo-generator,92
SG-001,2026-03-01T23:00:00Z,112.033,42.141,36.156,ok,demo-generator,93
SG-001,2026-03-01T23:15:00Z,112.295,42.128,36.236,ok,demo-generator,94
SG-001,2026-03-01T23:30:00Z,111.994,42.721,35.863,ok,demo-generator,95
SG-001,2026-03-01T23:45:00Z,112.319,40.893,36.685,ok,demo-generator,96
SG-001,2026-03-02T00:00:00Z,112.139,41.470,37.327,ok,demo-generator,97
SG-001,2026-03-02T00:15:00Z,112.265,43.205,36.134,ok,demo-generator,98
SG-001,2026-03-02T00:30:00Z,112.353,41.881,36.654,ok,demo-generator,99
SG-001,2026-03-02T00:45:00Z,111.859,43.779,37.438,ok,demo-generator,100
SG-001,2026-03-02T01:00:00Z,112.143,41.134,37.851,ok,demo-generator,101
SG-001,2026-03-02T01:15:00Z,112.450,41.893,37.649,ok,demo-generator,102
SG-001,2026-03-02T01:30:00Z,112.620,43.159,40.192,ok,demo-generator,103
SG-001,2026-03-02T01:45:00Z,112.147,42.933,39.519,ok,demo-generator,104
SG-001,2026-03-02T02:00:00Z,112.459,42.064,40.132,ok,demo-generator,105
SG-001,2026-03-02T02:15:00Z,112.332,43.755,40.270,ok,demo-generator,106
SG-001,2026-03-02T02:30:00Z,112.746,43.836,40.712,ok,demo-generator,107
SG-001,2026-03-02T02:45:00Z,112.811,42.820,42.258,ok,demo-generator,108
SG-001,2026-03-02T03:00:00Z,112.899,43.229,40.806,ok,demo-generator,109
SG-001,2026-03-02T03:15:00Z,112.620,44.030,43.675,ok,demo-generator,110
SG-001,2026-03-02T03:30:00Z,112.851,43.090,43.640,ok,demo-generator,111
SG-001,2026-03-02T03:45:00Z,112.731,42.321,42.346,ok,demo-generator,112
SG-001,2026-03-02T04:00:00Z,112.493,43.912,44.438,ok,demo-generator,113
SG-001,2026-03-02T04:15:00Z,112.339,43.304,43.851,ok,demo-generator,114
SG-001,2026-03-02T04:30:00Z,112.285,44.498,44.621,ok,demo-generator,115
SG-001,2026-03-02T04:45:00Z,112.197,47.026,45.715,ok,demo-generator,116
SG-001,2026-03-02T05:00:00Z,112.894,44.512,44.990,ok,demo-generator,117
SG-001,2026-03-02T05:15:00Z,112.380,46.327,47.927,ok,demo-generator,118
SG-001,2026-03-02T05:30:00Z,112.386,48.503,48.481,ok,demo-generator,119
SG-001,2026-03-02T05:45:00Z,112.178,49.194,48.811,ok,demo-generator,120
SG-001,2026-03-02T06:00:00Z,111.822,50.752,50.069,ok,demo-generator,121
SG-001,2026-03-02T06:15:00Z,111.735,50.910,50.128,ok,demo-generator,122
SG-001,2026-03-02T06:30:00Z,111.839,52.647,51.311,ok,demo-generator,123
SG-001,2026-03-02T06:45:00Z,111.636,51.625,49.999,ok,demo-generator,124
SG-001,2026-03-02T07:00:00Z,111.752,52.286,50.965,ok,demo-generator,125
SG-001,2026-03-02T07:15:00Z,111.137,55.897,52.994,ok,demo-generator,126
SG-001,2026-03-02T07:30:00Z,111.219,54.482,51.732,ok,demo-generator,127
SG-001,2026-03-02T07:45:00Z,111.362,57.901,52.604,ok,demo-generator,128
SG-001,2026-03-02T08:00:00Z,111.409,58.259,54.287,ok,demo-generator,129
SG-001,2026-03-02T08:15:00Z,110.920,59.671,54.670,ok,demo-generator,130
SG-001,2026-03-02T08:30:00Z,110.617,61.625,54.180,ok,demo-generator,131
SG-001,2026-03-02T08:45:00Z,110.991,61.557,55.734,ok,demo-generator,132
SG-001,2026-03-02T09:00:00Z,110.366,63.100,56.228,ok,demo-generator,133
SG-001,2026-03-02T09:15:00Z,110.666,62.431,54.131,ok,demo-generator,134
SG-001,2026-03-02T09:30:00Z,110.483,65.045,56.735,ok,demo-generator,135
SG-001,2026-03-02T09:45:00Z,110.558,63.501,55.630,ok,demo-generator,136
SG-001,2026-03-02T10:00:00Z,110.516,62.789,55.049,ok,demo-generator,137
SG-001,2026-03-02T10:15:00Z,109.787,65.831,55.476,ok,demo-generator,138
SG-001,2026-03-02T10:30:00Z,110.145,65.556,55.444,ok,demo-generator,139
SG-001,2026-03-02T10:45:00Z,109.862,63.578,54.539,ok,demo-generator,140
SG-001,2026-03-02T11:00:00Z,110.171,63.283,55.297,ok,demo-generator,141
SG-001,2026-03-02T11:15:00Z,110.012,65.633,54.274,ok,demo-generator,142
